hour_of_day,day_of_week,is_weekend,crime_count_normalized,police_coverage_score,street_light_score,metro_access_score,footfall_score,sentiment_score,safety_score
21,4,0,0.5785382120740333,0.6143497091624429,0.2587144190363695,0.2873399608066592,0.4970541730897666,0.47273595771550136,45.07778275638525
13,0,0,0.24960930489842637,0.421693099112322,0.5693212034602796,0.37703351398583534,0.5701998385418628,0.6181053487264987,53.611275988038074
12,1,0,0.4723230999185157,0.45665598139828484,0.5332014860721483,0.9662921483692665,0.5420591312260243,0.5386275734516793,57.79274738629917
5,1,0,0.4692356282918203,0.4612461132294915,0.26393989451045485,0.17594592817035187,0.47834733444231275,0.6153637672415118,48.55574482771719
8,1,0,0.5236957775655011,0.566961705422756,0.6277651482717626,0.31160310529083973,0.26229266865280537,0.5144570554011376,52.90989970328829
17,4,0,0.28550994097715615,0.3566077844496188,0.6348381606771116,0.2474995688077166,0.6727440504094944,0.7994120420336887,52.60601405237199
6,5,1,0.5307668847927305,0.6627298684403459,0.6309270326939133,0.29739013196592085,0.2905961079059113,0.5278450034662274,46.41995192751095
2,1,0,0.48844738570664215,0.5305838544403524,0.6442913396774753,0.06903326860047042,0.03600698659470542,0.5793708039265941,52.83470068325773
21,4,0,0.5135816390841215,0.5887069941461132,0.8055350889405885,0.8061828073098931,0.4662018923009795,0.42925154005505395,63.181361822846675
19,4,0,0.4527863729274391,0.5195549236239634,0.6490460550585438,0.29129318476899085,0.5155680216166059,0.6870420992371196,53.21688147928731
23,1,0,0.8044738920479647,0.41691874584664457,0.5562486088845681,0.0431500791011522,0.07820451552689958,0.3348512888546019,24.623134141556573
9,5,1,0.26488177337286556,0.7626879917162221,0.642210128034136,0.23095978566637637,0.38290714024501993,0.4889185920083432,61.68745165171786
2,5,1,0.49676435328989793,0.45100425697747937,0.5738102938607983,0.0971127147682184,0.12532262769028277,0.5138340999464213,38.92784919107751
8,5,1,0.4768642638127899,0.5556454043498639,0.36919339943294593,0.9584993060007945,0.4009227373223739,0.443086465452318,53.20474253900964
23,4,0,0.5318108341538405,0.3702481085144834,0.5054602811447962,0.35615202617146846,0.1323591974881841,0.37722603630655016,37.517883882825494
0,5,1,0.49319992293411286,0.637974862364882,0.33542835083864686,0.10111443890894352,0.11663249389475264,0.48930136078079406,46.0487616728345
10,0,0,0.5128779591402387,0.4704673670102934,0.6146670808232233,0.1397631587864268,0.5218547129705877,0.647973154643241,57.563983088905516
9,5,1,0.2895020858086095,0.7591145449556411,0.6443018120473264,0.09353968280607845,0.43084319458456405,0.5124364583585496,58.41935112767892
19,1,0,0.47241842260517564,0.4648838351498635,0.3834361884444721,0.11567724590638553,0.5367742835539704,0.41061242617293253,54.86785357407288
3,2,0,1.040733547717604,0.37041153372814395,0.40543244898599795,0.39649211673957613,0.1258128075200117,0.23546065051256437,37.45885497364429
22,5,1,0.4618132043805934,0.5999970994947994,0.8617673178793591,0.7994605152548868,0.3496651303614586,0.6422304895595418,74.31662024855112
19,6,1,0.346695654998523,0.415621662550304,0.4500655476253007,0.40907371461848285,0.5888601516371998,0.5903356963483654,60.604570844751734
10,6,1,0.45252715065958404,0.5531987556144201,0.5814935319420068,0.02298783117615294,0.6131771254167776,0.5802079406067955,54.97724004780642
21,3,0,0.6306900481926014,0.5588805061999296,0.6139591849953603,0.040714908620717784,0.553565765226898,0.5756258495245729,52.42766271184872
19,4,0,0.5081932467217755,0.641949583041076,0.3489836384314725,0.9940518821510828,0.49658867011901686,0.634947320849149,53.297411318666924
13,4,0,0.3623457379162137,0.5872961637658043,0.8363178829594174,0.019592773261302272,0.13230325053066566,0.6703756158515348,52.04100056802379
20,1,0,0.6397501363075063,0.4415128852024683,0.2963358727101867,0.06497435970837238,0.6115923238277113,0.46086366355160385,49.88269393539335
8,1,0,0.505184548084167,0.46668675122260883,0.5230993395354313,0.9417059934757341,0.2788125571006551,0.6768610321242075,53.55087992031553
2,5,1,0.5046695027875479,0.5659883222732542,0.8476323090824126,0.2757143540495384,0.23326345514820668,0.5148836458353588,50.97823077745092
0,6,1,0.624982739891026,0.4367116149213092,0.29718812989820015,0.0573084889489778,0.32288558906432413,0.19190057313921208,32.30914944246037
7,2,0,0.45225736955353923,0.7019311264176459,0.46478175251960047,0.393114445270212,0.2978383675172881,0.5325873180314165,51.9469838770893
6,6,1,0.4657634001976901,0.5984226178650294,0.8706702732469782,0.8151052691852692,0.2996775332558525,0.599030345858861,65.11645342783922
15,4,0,0.45892908547664096,0.633400189476972,0.2726281617771766,0.09184488023317669,0.4688685131047426,0.47793033394489265,46.29258341877038
2,1,1,0.4739346432554559,0.5245671639524042,0.27950547613048987,0.971120050542393,0.2654519978724176,0.3997496072981448,39.51566445022603
5,5,1,0.8247216706097232,0.42118105351937707,0.5291806418721444,0.784210722211858,0.41355325875843246,0.3553606701256521,45.006510312757285
13,1,0,0.6480598431660939,0.6227979162200145,0.37685935157422434,0.05173470883033419,0.621355387905964,0.3445754663127185,42.20714452868219
3,6,1,0.3568741289886476,0.8546424968218563,0.8279674418392156,0.8328178987062949,0.14635288135451127,0.40244756002119086,64.15483169056635
7,6,1,0.43464975485337054,0.6173736484370931,0.5886440209287457,0.2950044952707565,0.4264115768771858,0.6811247936563449,58.41107649681434
14,1,0,0.4281398275303472,0.5113495093848629,0.6540445042596126,0.04852061542266743,0.4519394695441611,0.756160556361754,54.406815189734225
15,1,0,0.510329177728849,0.7028048031221346,0.3487317844036674,0.3396833731972673,0.47019240880958413,0.5768992192243311,48.31118587294039
22,5,1,1.0146050419021295,0.48756137145495,0.6019542865523381,0.34733972992062906,0.4492585850241185,0.19053841920891026,32.27194613699196
16,4,0,0.6455995043537459,0.6125830165213076,0.5596631584092572,0.02918668758793114,0.5016325658626604,0.5817690306967934,54.61768055326746
14,2,0,0.32320477122784724,0.5040486970933508,0.5644586080548906,0.10979766759719178,0.46365176756823334,0.6464432228591774,53.56873287822846
9,5,1,0.3666315207430091,0.8393132693731674,0.825827141968451,0.006134102721325169,0.35114480829340633,0.710832421253036,72.18432874804085
7,5,1,0.2715895745371818,0.7514777150300405,0.6429569769712346,0.03312974657164938,0.3686602485414559,0.5811233917324286,51.152697219468685
12,1,0,0.3543531288886416,0.5550537156345523,0.637463782189777,0.03746428603138899,0.5411631613636186,0.6203540363366792,48.688414134499055
12,0,0,0.42504351239023935,0.6134381379354128,0.41595681632110115,0.33083569570932203,0.5461252366183663,0.5481958181055505,57.545436567737404
12,5,1,0.3571572714609847,0.5931508701398439,0.40300514486871164,0.04507009587624816,0.6118287615483465,0.6004902673115328,65.96542873444419
9,4,0,0.2322120639979726,0.8038735382991739,0.9563217884521152,0.2296091192394473,0.27884116001324344,0.8280084616306056,69.91213426206495
3,4,0,0.36618515772864163,0.8548483337588261,0.9276734677185535,0.7476083249925998,0.07100035602120941,0.5921317878724859,56.35534733773199
17,6,1,0.6604324934406001,0.4531564936729497,0.6017178071114856,0.1550371632947416,0.6286555350811942,0.40134042285023136,44.68084204047429
15,3,0,0.43250132985251843,0.4090639246395521,0.9426270443061825,0.7784377582427543,0.48840803847225006,0.7004784016396182,60.87668962770669
19,3,0,0.4360781483034274,0.5313675328667374,0.6377695102993477,0.30464363298887925,0.5437089939861459,0.648289886169389,56.37074000632624
3,3,0,0.5052077920259532,0.45113384672168094,0.796932538312599,0.8632175701373371,0.08131923364839558,0.3854574402536986,40.97816172259854
4,2,0,0.5485711189715722,0.5503845167450532,0.8658515136656492,0.8431022026743825,0.26483875538079354,0.5659440026902108,56.74587082176774
18,1,0,0.5026366408600911,0.4854041071248469,0.40461205220426333,0.9608383717825653,0.5569167442795739,0.5209195564882423,56.6795477650062
6,0,0,0.4772169092966054,0.6255176834685734,0.5481175057753055,0.025812342378500344,0.2524709563541251,0.5204335969332091,50.16005980244979
21,0,0,0.3480532739263478,0.8454200665899932,0.4320625879711366,0.793998105337237,0.7212637549005471,0.7016094726265393,75.72179751577698
0,5,1,0.2799791254111143,0.6122083073040108,0.27143410292213355,0.23408960552736766,0.2635006319800631,0.5087677795298485,47.933718207653875
23,4,0,0.8140985695539414,0.4118328126826482,0.5586575136458397,0.7807857492899045,0.7039715599348679,0.4623795112101208,51.40938899769971
3,1,0,0.339522468690479,0.6233652558155485,0.52596138156468,0.3394600595292075,0.08142009296977623,0.49756735539725927,42.95514421468936
17,1,0,0.428100755513964,0.5451338209922343,0.6396413228059481,0.9574445161192494,0.7124809517462537,0.6440200455285704,69.05797272512717
20,1,0,0.5074642896435805,0.5573400922898227,0.82886450745846,0.8990276349376424,0.2532743840192541,0.4303116480105131,55.34386435379572
15,3,0,0.4589031734864352,0.6980136920656652,0.352690853142274,0.10644572833187504,0.5152729554917793,0.5597633589228121,55.142950476372185
12,1,0,0.3519720894906843,0.5245344845048064,0.28364321386412644,0.07956067219207061,0.4896292266564876,0.590077986719542,56.315273135602105
21,4,0,0.535418831578634,0.5512362870924001,0.6280498683348402,0.9142646745554971,0.23769545581688153,0.5605913471487896,57.571857248460645
13,2,0,0.35402127587707144,0.8631218351997428,0.9401287962402636,0.3351138631634749,0.8250986318968617,0.6201641790543226,56.76742863218233
9,2,0,0.27092148772706337,0.5200799514012373,0.6404754657891304,0.24233134447119742,0.32755464638698567,0.6597466226491225,57.64542510364568
16,4,0,0.5810325283905962,0.39534003280743646,0.5272576268454993,0.8054589044593001,0.8350540058445252,0.5357918922444347,50.97673701689492
0,5,1,0.45723155119079295,0.6339002598928242,0.2782450378995792,0.010196558246167824,0.3273611860069138,0.47811272651986436,43.359220144357515
5,4,0,0.4551951041454517,0.5962132252255239,0.863429142157268,0.8578513237329842,0.31697493497556095,0.623566220149931,55.263423454232225
9,0,0,0.5045609492844065,0.5908767148915396,0.6406702719303716,0.8335151810721525,0.29435050933754825,0.6428902569808307,60.87597275855401
19,5,1,0.6592833619897309,0.45293371657364434,0.5219806225328724,0.37081624525275875,0.6364028410931359,0.4334352461256341,47.20140822596102
6,5,1,0.5072606879322443,0.6423213776003409,0.268242836148246,0.0667897596780531,0.2961189679453825,0.3189144914721111,36.60404769666628
20,2,0,0.4667559244196752,0.41166395894126717,0.28224915129129824,0.30744464921899983,0.5363732433964167,0.5930499647370271,56.39925892181214
18,2,0,0.5838044337672499,0.41584435901145156,0.7104216085903619,0.9525074963570046,0.5071812599402563,0.3762633442829697,59.47369601769733
10,1,0,0.650289067290975,0.4296742115122075,0.4060127371573168,0.17600291332384058,0.5838948360731334,0.4015477575891167,43.38895274691888
22,6,1,0.5312146627966011,0.5583976615707329,0.629305780106627,0.022838670979089995,0.2730758760675252,0.40239969176111595,41.920923006808586
11,3,0,0.4286013410120876,0.5386751328163589,0.6352925138499548,0.3137001327136401,0.4605983268587414,0.7285975887793232,55.96538874709437
15,0,0,0.3416443927702646,0.8737237158553259,0.40100438222051943,0.7463864832979827,0.7594740329002965,0.6376748738507018,72.71359613812481
8,4,0,0.34321818017982536,0.6955221892270191,0.5215602046670315,0.037736745610807206,0.44508828345486806,0.5590223268837529,56.028369449423984
5,4,0,0.4877456168938045,0.4644139528028085,0.5431106643654627,0.18271054309501866,0.5194491182981793,0.3921722970548904,47.96777903836485
17,1,0,0.3519092872635886,0.8435393010885485,0.42700865192224957,0.0774977127650997,0.513486866582009,0.739477281993858,59.55970339123885
22,5,1,0.43704121150451597,0.630888581049114,0.2919842105732635,0.029727920135866635,0.14238841853104453,0.3490010381341223,51.121905868164724
9,6,1,0.46261329414416236,0.6004620429859691,0.8687337840127005,0.8466151710168351,0.36007554935710534,0.5187365257337522,57.00018245548151
5,1,0,0.45367143386176334,0.59285524007883,0.4828921551004178,0.0147581782194789,0.26937288714721125,0.7446917063618415,53.80814468251666
11,3,0,0.5812543257329095,0.43096181381386,0.7258652597136055,0.827892082658973,0.502814833820402,0.5103268068589605,57.538866112777065
8,5,1,0.5124881070704242,0.5410249776021135,0.8156434935095234,0.7939839866010534,0.4329555705905323,0.4490421659061366,55.27862077243598
14,2,0,0.2847574814063103,0.6316411825114804,0.3983948265933289,0.2441665178316601,0.7380966779085325,0.6925766591011866,59.248752785564626
1,4,0,0.4665381301340885,0.5608558571493074,0.6296814541953665,0.052013799223957796,0.10223695627262673,0.49798637714883465,33.13991023888788
20,2,0,0.4965684489201334,0.554045666219915,0.5959598288381488,0.05751476229905914,0.3063427151851241,0.4473780636982462,49.863336472099455
5,6,1,0.5765129921973778,0.46264448526961893,0.2852782539729019,0.07145247934176481,0.396260490672133,0.18587315170849228,35.905301060140125
6,3,0,0.5179591832856535,0.5609834352341957,0.34571444228028836,0.04630044217776502,0.32844265852184656,0.5151647340685112,48.5156751349656
21,1,0,0.3632214574484366,0.6990792752435678,0.37489517387110194,0.05646064243822476,0.473964771977921,0.6275277357701321,59.95914893001596
6,5,1,0.5024929799822996,0.5614506076288739,0.6402217406417257,0.029531454271418858,0.30236744083418077,0.5595229026198529,47.187584825329516
0,6,1,0.5884024508604627,0.4490346803487806,0.4706665560317511,0.4157676890761214,0.3989431933231946,0.38886889391974133,39.471563719548264
19,2,0,0.8153086503900204,0.4072847729713857,0.56977782438468,0.7854669787077894,0.8017214577866648,0.4086983274340091,47.05910710484327
21,3,0,0.7383005734843382,0.6375692922538921,0.3493808305671294,0.9557403170903606,0.45924363896977116,0.5108481034729718,51.93886188810764
14,0,0,0.496290650345479,0.528955575549009,0.8220451447917543,0.8503332358469323,0.5490603333242698,0.5571091585081616,55.23961235169026
23,6,1,0.5145968729547429,0.5405804667464724,0.6326396019834418,0.29596791581723086,0.1638485264278991,0.41503836408440287,46.712114096749694
22,5,1,0.43536615425805836,0.5101176171146431,0.6377165377847622,0.9643504231556848,0.2914449363506581,0.589676471156174,60.62463426008295
12,5,1,0.3508929716829042,0.8658667123685522,0.7952982329385301,0.009531138482225907,0.6050281946490447,0.6445694049387942,78.93573438369876
5,5,1,0.3365550561055373,0.6254020357636872,0.47301674243998854,0.3398993903558401,0.40638966179972424,0.602998867672066,48.53854305256386
12,0,0,0.43393003626032317,0.5299292991738248,0.6455731684469869,0.3075490845853384,0.47633402500289423,0.6468553106458935,53.220722683306654
8,1,1,0.513495873345794,0.5566439103196323,0.5250177527503598,0.026259048845738743,0.33802322104287014,0.5549501728566568,55.58871634804513
21,4,0,0.6242378981155544,0.4347937971465865,0.5082181766743536,0.028650602377218337,0.49435718742522927,0.3857153686926886,43.03035410877873
7,6,1,0.45650785148574,0.563007479612441,0.3844282218836047,0.380759097010769,0.28782669874555683,0.5819133856382994,49.23495882264062
12,3,0,0.8291032818808172,0.41521863101917106,0.5855055923474815,0.7992468314157031,0.8821216599634647,0.32742060429591147,42.455879240360886
0,6,1,0.6584560055488704,0.6105803959749472,0.2627370125908741,0.021014601690821092,0.14116860121285033,0.19371175291415219,33.81318257085979
15,1,0,0.4555526540491826,0.703658205722829,0.8281334896453503,0.06201286909795116,0.47146914287534714,0.6842718706115559,65.55719206742579
20,4,0,0.24463874442924866,0.4014137849718874,0.40673797980785836,0.24142689958835614,0.49580823347200625,0.8511970489145443,56.49201650184073
23,5,1,0.43226739104189377,0.4283118108376858,0.408618480106605,0.9986449234894748,0.4100931609016922,0.3926002700975518,48.377548203870994
21,4,0,0.4794794585210685,0.612358505444363,0.5462695673418365,0.07239894080321532,0.4566542699138889,0.4278394904051253,48.678778123088286
12,5,1,0.3559645469566155,0.5887066828143502,0.2716902304509686,0.07546061430554935,0.5920296738430336,0.5860247225470967,53.30285898128422
10,1,0,0.5767073493679872,0.4468983670339855,0.7225638151210452,0.9628245280735889,0.553037981134061,0.3815624747193156,65.55280738771185
22,4,0,0.4842937514100412,0.4611035523046702,0.4034204752994527,0.36544733111147715,0.07865356845495641,0.5189903862261661,41.99357329303346
0,6,1,0.4660399476639117,0.7006423311104127,0.8368267275352578,0.1044327857632763,0.14941700323200446,0.5538958090373511,53.65011979816176
20,4,0,0.42819291558301187,0.44615897586074765,0.5587955166569344,0.9838424711385712,0.622060816417353,0.652024655900762,57.388173923403514
0,1,0,0.507231698089936,0.48104203671304324,0.5479952352727981,0.027645383758903255,0.06393657274504978,0.26284865744336056,35.93167372098887
23,4,0,0.5292642744322907,0.5377665802456449,0.8455593501131771,0.8181691228779033,0.31050406475593206,0.48673800966616143,59.23925112211854
19,1,0,0.5174125311254785,0.46853108209305616,0.5669979378541857,0.9602418909708751,0.48647503589342694,0.5988626682882947,56.068973038434606
5,5,1,0.37371116674091315,0.852590052548132,0.7894314993131833,0.05191429444795382,0.3050127127683648,0.6358632728799243,58.00243247985053
3,5,1,0.4566095162011208,0.4686969930208698,0.40766532878588535,0.3800400202182782,0.14888222164335685,0.4051742887725015,36.024087658450156
6,5,1,0.5064062365459522,0.7627526215354135,0.6436561064084715,0.8508928645390911,0.3252334817288631,0.6313862176949955,53.333294462706924
17,4,0,0.31571121546333825,0.38124469207085776,0.46375473437514725,0.4043844745414063,0.44308959615188903,0.6562110029864002,61.34357300966963
7,0,0,0.49192816600588957,0.5595091613946191,0.6499476043931871,0.02704837794383183,0.13053761441532286,0.6262495797855642,51.852859069976894
0,6,1,0.5362034404569218,0.45628121960442736,0.5344113599996486,0.12688195339724384,0.14959636313752284,0.39365748001632783,29.934499666940294
22,6,1,0.4987815491218753,0.5919618949991888,0.8501183718816001,0.10414953012832097,0.28042048821707855,0.4941229207939232,51.3002418678725
2,2,0,0.5962133652829761,0.5261738612094682,0.7684711112498986,0.8694223217692725,0.07345688735236333,0.3503202786051488,54.93925781678228
20,5,1,0.6300452445524588,0.46793814907353487,0.5548897069974229,0.36821897503084616,0.6237740178989586,0.45954091392994706,52.750677700543484
15,0,0,0.2502653989661656,0.6001788180636868,0.4401035118407473,0.7889152441376983,0.7213396762510984,0.8589775025067599,68.33444700458348
1,4,0,0.6662351875956322,0.4504701994576863,0.410678376607129,0.399352075102259,0.15144348781034686,0.19218643819773368,29.42279945842079
8,6,1,0.6318792945491422,0.558598409486023,0.28101139716099766,0.010873745318256266,0.43495764641966816,0.5811668564779983,51.84973437126668
8,6,1,0.2706586354881956,0.6338226083282257,0.4990232424916723,0.32930731353007775,0.6388709485718572,0.5832180193474891,58.30378374682792
18,3,0,0.49235762552007856,0.45847012723807434,0.5601741332599501,0.34546378708063386,0.5236514939135286,0.5817872072328242,53.706663143570935
6,1,0,0.3527214011056317,0.5859259937380324,0.44720355095118713,0.3350389083504188,0.30637135441817254,0.6935214930350663,62.69170650288977
21,1,0,0.9668179128244756,0.41868830910937394,0.4046096195338947,0.18754372040640044,0.5084317042555191,0.6024621489776797,42.918302112521516
22,3,0,0.28921844485799225,0.5894913088667292,0.4538876108180636,0.23941458163084067,0.1069144349434879,0.8703149245681052,60.85423092078717
18,4,0,0.5839962413979598,0.6304579270419497,0.2698086879221944,0.29571253806756764,0.5352533604209065,0.4759553719820214,54.29641865510587
17,2,0,0.3538743648030434,0.5822075341439004,0.2840715591078832,0.07792725208251775,0.4500494306275302,0.5996452226415001,51.205986359600395
4,4,0,0.6542394150817588,0.4713455079065187,0.2737465401786076,0.04416159334704163,0.10678369543992204,0.18773014714542385,35.22827187702417
14,1,0,0.34868902387471834,0.6902758907110966,0.5104589545866642,0.0662382034229134,0.49479285234537357,0.6349169031309998,53.763645201325
2,4,0,0.5384334825367644,0.5320609275959318,0.8661907847577732,0.7975168208227371,0.1276991113020953,0.4670736856891092,61.90267939814147
18,5,1,0.6503329860446513,0.4800589082895748,0.5920546391048932,0.34247165965047816,0.6419990574865682,0.4880796592130509,41.85243450337146
2,5,1,0.5111418593305042,0.6360151614592283,0.27404921970930723,0.12454497456255928,0.13048929859966643,0.3026239230325596,40.656660029271855
13,3,0,0.5102266492809564,0.3723231370959582,0.5421129592182271,0.34937321796312704,0.5220910279791093,0.47993139185730305,48.47227469731423
18,4,0,0.6919639259211368,0.4466257500678378,0.2539042952362216,0.9573568818635187,0.4759310252393558,0.3848453863333101,52.290487880575505
19,1,0,0.6431333004571215,0.45432983681103034,0.35740609385625094,0.024820457227259844,0.4919396005741503,0.3744352068774834,50.40944863763167
7,0,0,0.43718514093245275,0.5239012696784416,0.2824100946868795,0.29080939119067206,0.08624661304298546,0.4113923328236476,49.919677931938196
23,4,0,0.4546864662773839,0.4479078090800233,0.5203260301306987,0.979688535119323,0.06956142480269745,0.3623768095290655,42.321043195314715
23,1,0,0.43160443271539145,0.5339735690637016,0.6441942127938757,0.2845083011123578,0.2059495046017743,0.6243432293633805,56.853617941954425
9,5,1,0.3538114351875002,0.5884951299643811,0.840565973141684,0.11281681085305272,0.12871518526965564,0.6090463305819849,53.21496408663495
2,4,0,1.003015208758882,0.45951234698229576,0.408414648909049,0.2082514052678615,0.041122975624764156,0.230578198314316,37.63009628520513
6,3,0,0.45682667312192227,0.6138618216484948,0.2904676203764937,0.08306322457528546,0.08346948283227196,0.525790799754267,45.478807632481235
10,5,1,0.3464767222707361,0.40154170450013826,0.4684031146911942,0.38476427355287557,0.5798830390714782,0.6446949038634315,64.28825908853094
13,6,1,0.6375023128490434,0.4288042490234598,0.33378957970560136,0.18014068741088604,0.6219735178661164,0.38956707317345224,44.929912086711035
23,4,0,0.5290099237931816,0.47266832699717787,0.5297350965574201,0.391475027879594,0.14310226704865353,0.2743680231626462,27.36726488349097
16,0,1,0.6344764182367423,0.4463577171513573,0.564399612697587,0.338579791907896,0.5469326229159064,0.35073746045535625,49.52638249158769
22,5,1,0.7253998998123341,0.4598018841026649,0.41143858358910207,0.8348106020320073,0.43893588855694865,0.4524698523866345,39.687686278429744
5,5,1,0.43654242711016605,0.5275668177005307,0.6486779198277942,0.2985703238956042,0.10908767850380394,0.4778811862996607,50.122303398828215
0,1,0,0.2568376061806579,0.41530936923815726,0.44534106444732846,0.35565156046507207,0.15909946553159654,0.7183340847638119,51.54864337912655
19,3,0,0.8179029922102715,0.4234160126587096,0.5755288963186402,0.3674657786455412,0.7536339265474625,0.3418399059030676,55.32178349453928
13,1,0,0.6453111520198176,0.443359953712852,0.5272127590763205,0.9761991625618084,0.6126417270624941,0.3896151992043147,52.17807065069266
15,1,0,0.6543246394339116,0.46114327840892055,0.5641688719936819,0.18587481202223435,0.5478631266578071,0.29923849768080074,50.08387046743366
21,1,0,0.335554214752043,0.5883772219430103,0.5182139033969532,0.011221247289318392,0.483262026373164,0.6527489459855587,52.4562783331601
15,4,0,0.4584589729479748,0.5584382673998501,0.32071422008206796,0.3054394252022833,0.348162478087608,0.5082068089546907,48.164759936065835
7,1,0,0.64249936840588,0.5518161345161132,0.4617095708592099,0.06855785917522685,0.41202998509328403,0.5288419016626628,49.85788460385181
15,1,0,0.3441567771510595,0.6054688198730609,0.35137148513349664,0.0756781502734808,0.45447025228688837,0.6757531406627968,55.65966006596048
5,2,0,0.4428320623168102,0.3668046738392377,0.40920734447412777,0.193201072964419,0.1958060224829946,0.5922474758393886,54.23517716962253
21,3,0,0.44419106377316053,0.566186850338215,0.5808515774621203,0.30922559315738624,0.4600038275283739,0.6098078330492523,56.41888280091712
3,5,1,0.4568663711576648,0.4452148291156162,0.2976770474053859,0.09579724604142799,0.1377103710402014,0.36149716069902726,39.41558236153341
18,1,0,0.36404304521650316,0.8771428537219136,0.9133262758095224,0.7293387262265578,0.5039641554467537,0.7835011157981536,69.13114122775802
14,4,0,0.5790951311475857,0.447379952106597,0.7176396548581038,0.17973425760407552,0.5888671257121938,0.4209499494473084,54.92127046784917
6,1,0,0.4544352187483901,0.45358219668304917,0.5657014948320799,0.975945724850589,0.07933405071858497,0.5351371941048375,40.099127881995386
18,0,0,0.5104472046283284,0.44648411551997125,0.5044455085092613,0.9890740904998905,0.5491222789921317,0.4568665517637121,47.86765605525627
21,4,0,0.5811351571568838,0.46249984967152186,0.5547259239988559,0.7790140709927316,0.8283398818693929,0.4347745250445396,58.28552774601539
13,0,0,0.6350103815896977,0.6181435692355514,0.2896518655603704,0.012164305651885164,0.624746719630109,0.41321379976028894,45.95405807140896
21,0,0,0.6650757119020524,0.42996994361985696,0.2700079447232984,0.18954222937085755,0.4713095261116102,0.32849943151569994,43.50520679999182
3,2,0,0.33929803855448165,0.4401186113748132,0.5517104176822584,0.03479763913513437,0.14653875527681107,0.27478536318371405,45.70404962808858
5,6,1,0.45431078501409433,0.6101251378841749,0.4518857907219839,0.9983467805067661,0.2642296921256956,0.5601566938784354,48.67078040028828
20,6,1,0.45288015552041977,0.7048606249029271,0.4535059419445617,0.3806855812607331,0.6057721031357798,0.6149462915035493,59.28821040808873
16,6,1,0.3466448117435491,0.5157523062061892,0.3847295370089707,0.07084961996631794,0.6403677418004126,0.6500728371102226,63.039817380403285
5,4,0,0.4234160606477364,0.6101758483797772,0.270454397801953,0.24111031656880186,0.32140321736492367,0.6434367389539816,55.12887722179436
13,5,1,0.4656176368523508,0.5657704219893976,0.600239240623237,0.05479843035594997,0.6091490675733281,0.6541029209887459,55.300416748984944
12,1,0,0.42695929681622663,0.5209807182758507,0.5472775658852725,0.9918905222973555,0.5233122514559718,0.6124403436440669,55.65879536035182
21,2,0,0.4273048101535369,0.5211483407848695,0.6503234175785377,0.23741117027120898,0.46674703259391176,0.6271777506101605,54.43977513530411
5,0,0,0.46448274377955906,0.449079055086436,0.45910138195802147,0.3951190114315351,0.4837719550570498,0.5620235988282353,53.671360066179616
6,4,0,0.5039886774234121,0.5147304183561215,0.6425465608289508,0.06857357711520963,0.4714925909152504,0.5766486427156305,52.30777015156321
2,5,1,0.7254294041323907,0.8623244347234915,0.40395332749344737,0.8099850823353182,0.4242899540455311,0.610650367313246,65.47100759592868
8,5,1,0.6435527419521099,0.4274039517789036,0.2531622994405297,0.9407961128505397,0.4311005521276101,0.38987997331593693,52.440806986379634
10,3,0,0.4739911261362659,0.44604431473002165,0.7234596619751541,0.8610383205145262,0.4892596458273631,0.6119794374953254,58.91551936310717
17,0,0,0.30877416159193366,0.6333360686267528,0.8482415345222405,0.2499935907394132,0.4725067438695425,0.8480164446864226,65.18739541129202
14,2,0,0.622606429753103,0.452859644989872,0.40320319567379015,0.35886414725735416,0.4586958495327303,0.4499850065371471,52.66045816038416
21,4,0,0.39809272833391274,0.8742528450041005,0.9175182394408471,0.7719409655732787,0.7560478830494626,0.696955460774588,76.53279449346957
13,6,0,0.46829205572003213,0.5617603018279229,0.6083147221962875,0.04367568388968297,0.6281430317790093,0.720236045337341,54.41756312427361
19,0,0,0.514806992108191,0.5290065541221931,0.8292373477669358,0.8796636069245017,0.49079245696340545,0.5010788739159644,65.10898246624232
11,0,0,0.48764316235293276,0.5928892916589111,0.6420715557103134,0.008213940894251301,0.47586646449430386,0.7333097343662149,53.16494875999991
17,0,0,0.3555791946825707,0.5908151526817732,0.9719274701051832,0.0931887183983388,0.4423503713402642,0.7383801186840103,71.60500759291837
7,6,1,0.6229697937984365,0.6163565368788793,0.2847236959249942,0.044438235599627354,0.40844140604377616,0.2773980977167226,38.84970603819632
14,5,1,0.46150770693957766,0.6941046405821173,0.4468656228604189,0.3778111849561869,0.625272307768493,0.5945660494110822,56.648312668097184
8,5,1,0.45865266448389336,0.5965279683783721,0.8507423543680913,0.7976663075352921,0.23843837932149317,0.47376621785067413,56.13666422727948
23,6,1,0.5890138867982077,0.4245848992828939,0.4074820146399222,0.9549796445940011,0.39009570139414074,0.4405935774398938,46.04648490435579
13,2,0,0.3334922093133622,0.5023739282042317,0.5850449582178168,0.03904789879891982,0.44348803576786333,0.5461018852215213,54.795773351866586
8,3,0,0.2556890821339264,0.5908120813634354,0.469553499383995,0.34970928911844,0.5306738337376959,0.748763683644535,60.19318363511459
6,6,1,0.5164385276675486,0.5580410481745893,0.5838599498710014,0.040451754554272495,0.3326270176543973,0.5204453571648897,52.675989945316175
23,1,0,0.8186502204225394,0.6350428849968601,0.5700074326290152,0.7891840837523498,0.0986721482135289,0.1438665397474279,25.26310933777866
